"gbifID","species","longitude","latitude","year","month","day","countryCode","accepted_name"
"3468943188","Diplacus aurantiacus",-122.278534,37.47353,2022,2,8,"US","Diplacus aurantiacus"
"3468954652","Diplacus aurantiacus",-123.427775,38.681546,2022,2,6,"US","Diplacus aurantiacus"
"3468956152","Diplacus aurantiacus",-122.371764,37.810587,2022,2,8,"US","Diplacus aurantiacus"
"3468973113","Diplacus aurantiacus",-122.124993,37.942607,2022,2,10,"US","Diplacus aurantiacus"
"3468977209","Diplacus aurantiacus",-122.291101,37.476308,2022,2,10,"US","Diplacus aurantiacus"
"3468985779","Diplacus aurantiacus",-122.306737,37.926029,2022,2,5,"US","Diplacus aurantiacus"
"3469026330","Diplacus aurantiacus",-122.287667,37.466172,2022,2,9,"US","Diplacus aurantiacus"
"3469033011","Diplacus aurantiacus",-122.113983,37.736197,2022,2,6,"US","Diplacus aurantiacus"
"3469039660","Diplacus aurantiacus",-122.340995,37.20423,2022,2,3,"US","Diplacus aurantiacus"
"3469079305","Diplacus aurantiacus",-121.753348,36.654834,2022,2,8,"US","Diplacus aurantiacus"
"3499342198","Diplacus aurantiacus",-121.925011,37.863499,2022,2,16,"US","Diplacus aurantiacus"
"3499346846","Diplacus aurantiacus",-121.936841,37.844349,2022,2,12,"US","Diplacus aurantiacus"
"3499365830","Diplacus aurantiacus",-121.782887,37.412382,2022,2,17,"US","Diplacus aurantiacus"
"3499370855","Diplacus aurantiacus",-122.058387,37.088192,2022,2,12,"US","Diplacus aurantiacus"
"3499376239","Diplacus aurantiacus",-121.831072,37.514992,2022,2,12,"US","Diplacus aurantiacus"
"3499379584","Diplacus aurantiacus",-122.884147,38.028863,2022,2,12,"US","Diplacus aurantiacus"
"3499383214","Diplacus aurantiacus",-122.480698,38.005442,2022,2,10,"US","Diplacus aurantiacus"
"3499384773","Diplacus aurantiacus",-122.411483,37.684628,2022,2,15,"US","Diplacus aurantiacus"
"3499391508","Diplacus aurantiacus",-122.637938,38.098953,2022,2,13,"US","Diplacus aurantiacus"
"3499393756","Diplacus aurantiacus",-122.689223,38.570974,2022,2,12,"US","Diplacus aurantiacus"
"3499397755","Diplacus aurantiacus",-121.976111,37.012066,2022,2,13,"US","Diplacus aurantiacus"
"3499412076","Diplacus aurantiacus",-122.005981,36.96357,2022,2,13,"US","Diplacus aurantiacus"
"3499416265","Diplacus aurantiacus",-121.985061,37.203797,2022,2,14,"US","Diplacus aurantiacus"
"3499420683","Diplacus aurantiacus",-121.801514,36.476917,2022,2,16,"US","Diplacus aurantiacus"
"3499424628","Diplacus aurantiacus",-122.876663,38.041033,2022,2,6,"US","Diplacus aurantiacus"
"3499428912","Diplacus aurantiacus",-121.198775,36.487213,2022,2,13,"US","Diplacus aurantiacus"
"3499432668","Diplacus aurantiacus",-122.688513,38.568408,2022,2,5,"US","Diplacus aurantiacus"
"3499436545","Diplacus aurantiacus",-121.766321,36.652838,2022,2,7,"US","Diplacus aurantiacus"
"3499438027","Diplacus aurantiacus",-121.802887,37.02707,2022,2,13,"US","Diplacus aurantiacus"
"3499454517","Diplacus aurantiacus",-121.811117,37.524507,2022,2,12,"US","Diplacus aurantiacus"
